Diffusion Energy,Rotation Energy,Coupling Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.7777777777777778,1.1,1.0,"{3: 32.0, 2: 16.5, 1: 11.5}",7.403859697446212,0.009154384408601945,0.9558341768621821,0.0011818259453099111
0.7777777777777778,1.3,0.6,"{3: 25.5, 2: 20.5, 1: 14.0}",8.117363904700767,0.30990664328147144,1.0479471739337094,0.04000877561027272
0.7777777777777778,1.3,0.6444444444444444,"{3: 27.5, 1: 15.5, 2: 17.0}",8.817779691264462,0.5393774031146261,1.1383704631597746,0.06963332331945171
0.7777777777777778,1.3,0.6888888888888889,"{3: 29.0, 2: 22.5, 1: 8.5}",7.566890897742872,0.2762766879827945,0.9768814143175544,0.035667167050090265
0.7777777777777778,1.3,0.7333333333333333,"{3: 31.0, 2: 15.5, 1: 13.5}",7.9659173237772976,0.36741600955603637,1.0283955044084876,0.047433202871350444
0.7777777777777778,1.3,0.7777777777777778,"{3: 31.0, 2: 17.5, 1: 11.5}",7.623122180499605,0.11405358904892493,0.984140841705978,0.014724255032055655
0.7777777777777778,1.3,0.8222222222222222,"{3: 36.0, 2: 13.0, 1: 11.0}",7.2900644786391675,0.3950582341814366,0.941143277284925,0.05100179872556043
0.7777777777777778,1.3,0.8666666666666667,"{3: 35.5, 2: 13.5, 1: 11.0}",7.290205663781995,0.045475778471493644,0.9411615042084884,0.0058708977558637465
0.7777777777777778,1.3,0.9111111111111111,"{3: 34.0, 2: 13.5, 1: 12.5}",7.450068366528701,0.34392861120287144,0.9617996903890783,0.04440099278243215
0.7777777777777778,1.3,0.9555555555555555,"{3: 33.0, 2: 18.0, 1: 9.0}",7.759143293574921,0.3102433002127385,1.0017010918950877,0.040052237833212156
0.7777777777777778,1.3,1.0,"{3: 34.5, 2: 18.5, 1: 7.0}",7.539765172460358,0.3603578926851747,0.9733794982417885,0.04652200390146932
0.8333333333333333,0.9,0.6,"{3: 21.5, 2: 25.5, 1: 13.0}",8.815986844895116,0.3219529910003054,1.1381390076887485,0.04156395241352828
0.8333333333333333,0.9,0.6444444444444444,"{3: 21.0, 2: 22.5, 1: 16.5}",9.173702075059538,0.22911960545506993,1.1843198453258004,0.029579213873903276
0.8333333333333333,0.9,0.6888888888888889,"{3: 26.0, 2: 20.5, 1: 13.5}",8.511311815342737,0.11873904069384711,1.0988056305066947,0.015329144238397152
0.8333333333333333,0.9,0.7333333333333333,"{3: 29.5, 2: 22.5, 1: 8.0}",7.375808689280929,0.1352017472567395,0.9522128072798999,0.017454470516783227
0.8333333333333333,0.9,0.7777777777777778,"{3: 32.0, 2: 19.0, 1: 9.0}",7.516576268424217,0.4295968146810507,0.970385823603496,0.055460710294782056
0.8333333333333333,0.9,0.8222222222222222,"{3: 34.0, 2: 16.0, 1: 10.0}",7.582526956529723,0.33271852994200923,0.9789000208269475,0.042953777514667224
0.8333333333333333,0.9,0.8666666666666667,"{2: 19.0, 3: 32.0, 1: 9.0}",8.095666018294136,0.337963752516953,1.0451459888436834,0.04363093283733077
0.8333333333333333,0.9,0.9111111111111111,"{3: 34.5, 2: 17.0, 1: 8.5}",7.07715268163839,0.04587336071186998,0.9136564824850881,0.0059222254023879595
0.8333333333333333,0.9,0.9555555555555555,"{3: 33.5, 2: 20.5, 1: 6.0}",7.545099530278829,0.05603342621010521,0.9740681608749103,0.007233884218089348
0.8333333333333333,0.9,1.0,"{3: 33.5, 2: 18.0, 1: 8.5}",7.102284700070465,0.16889127084373134,0.9169010121132217,0.021803769309919285
0.8333333333333333,1.1,0.6,"{3: 27.5, 2: 18.5, 1: 14.0}",7.976179059413415,0.3016360038881474,1.0297202887825496,0.03894104065584497
0.8333333333333333,1.1,0.6444444444444444,"{3: 26.5, 1: 15.5, 2: 18.0}",8.241904497547491,0.2340090880850978,1.064025295334448,0.030210443367158946
0.8333333333333333,1.1,0.6888888888888889,"{3: 26.0, 2: 21.0, 1: 13.0}",8.051428151682366,0.14692872976379068,1.0394349048217122,0.018968417448485764
0.8333333333333333,1.1,0.7333333333333333,"{3: 26.0, 2: 21.5, 1: 12.5}",7.678752524369568,0.08388949437064364,0.9913226882177166,0.010830087153975487
0.8333333333333333,1.1,0.7777777777777778,"{3: 28.5, 1: 11.5, 2: 20.0}",8.239736791722262,0.030071079215381324,1.0637454457157616,0.0038821596334551733
0.8333333333333333,1.1,0.8222222222222222,"{3: 33.5, 2: 17.0, 1: 9.5}",7.505866169447593,0.23723111494419946,0.9690031557710728,0.030626405246036714
0.8333333333333333,1.1,0.8666666666666667,"{3: 35.5, 2: 16.0, 1: 8.5}",7.311745682301024,0.14827740375202403,0.9439423086418617,0.019142530511682077
0.8333333333333333,1.1,0.9111111111111111,"{3: 36.0, 2: 18.0, 1: 6.0}",7.35216524719316,0.6113278445488199,0.949160452031468,0.07892208536701517
0.8333333333333333,1.1,0.9555555555555555,"{3: 35.5, 2: 14.5, 1: 10.0}",7.77860293945014,0.37749566493446096,1.004213321375015,0.048734480785222134
0.8333333333333333,1.1,1.0,"{3: 30.0, 2: 20.5, 1: 9.5}",7.392940315460271,0.0857330666012528,0.9544244907094345,0.011068091305531436
0.8333333333333333,1.3,0.6,"{3: 27.5, 2: 18.0, 1: 14.5}",8.189343582394741,0.6189700410458361,1.0572397103661806,0.07990868869239476
0.8333333333333333,1.3,0.6444444444444444,"{3: 22.5, 2: 27.5, 1: 10.0}",8.723778303773859,0.3811501540572202,1.1262349362173913,0.0492062733022669
0.8333333333333333,1.3,0.6888888888888889,"{2: 18.0, 3: 28.0, 1: 14.0}",7.967493693125543,0.04102607577612982,1.0285990128162619,0.005296443608039825
0.8333333333333333,1.3,0.7333333333333333,"{3: 29.0, 2: 17.0, 1: 14.0}",8.235439134164176,0.5525577302463294,1.063190620510756,0.07133489623540673
0.8333333333333333,1.3,0.7777777777777778,"{3: 30.0, 2: 18.0, 1: 12.0}",8.10937556700659,0.7690001603185155,1.0469158839719284,0.09927749380481476
0.8333333333333333,1.3,0.8222222222222222,"{3: 33.0, 2: 15.5, 1: 11.5}",7.712435425506528,0.04571441120640429,0.9956711320562297,0.005901705109469357
0.8333333333333333,1.3,0.8666666666666667,"{3: 30.5, 2: 16.0, 1: 13.5}",7.606281100364177,0.24757499429121,0.9819666676094227,0.03196179432757512
0.8333333333333333,1.3,0.9111111111111111,"{3: 35.0, 2: 16.5, 1: 8.5}",7.401432651992163,0.2685666236850439,0.9555208466413814,0.03467180202931103
0.8333333333333333,1.3,0.9555555555555555,"{3: 36.0, 2: 15.0, 1: 9.0}",7.0347776024460495,0.036722317027265916,0.908185883284883,0.00474083074269166
0.8333333333333333,1.3,1.0,"{3: 29.5, 2: 21.5, 1: 9.0}",7.681390888419565,0.2600440504871875,0.9916632995519457,0.03357154256057321
0.8888888888888888,0.9,0.6,"{2: 23.0, 3: 24.5, 1: 12.5}",8.248378521737685,0.0465663913470964,1.0648610882635001,0.0060116952726759765
0.8888888888888888,0.9,0.6444444444444444,"{3: 19.0, 2: 25.5, 1: 15.5}",9.01896662497805,0.059319434503541046,1.1643435846180168,0.007658106064621806
0.8888888888888888,0.9,0.6888888888888889,"{3: 22.5, 2: 23.5, 1: 14.0}",9.16691266932619,0.42793548534051595,1.1834433368146038,0.055246233599166805
0.8888888888888888,0.9,0.7333333333333333,"{3: 23.0, 2: 24.5, 1: 12.5}",8.27105405627502,0.009025787677102493,1.0677884871844818,0.0011652241786607176
0.8888888888888888,0.9,0.7777777777777778,"{3: 29.0, 2: 19.0, 1: 12.0}",7.7664355775942315,0.025939613007867734,1.0026425217138413,0.0033487896395512085
0.8888888888888888,0.9,0.8222222222222222,"{3: 29.5, 2: 18.5, 1: 12.0}",7.8992092940337715,0.4141501018088283,1.0197835347999882,0.05346654823785657
0.8888888888888888,0.9,0.8666666666666667,"{3: 32.0, 2: 16.0, 1: 12.0}",7.466921952393224,0.18986516028588518,0.9639754789683175,0.02451148679374121
0.8888888888888888,0.9,0.9111111111111111,"{3: 30.0, 2: 19.5, 1: 10.5}",7.987534029472052,0.2758725857737989,1.031186209113676,0.035614997679236704
0.8888888888888888,0.9,0.9555555555555555,"{3: 37.0, 2: 12.5, 1: 10.5}",7.212563733931946,0.25772928426873154,0.9311379741659336,0.03327270752675848
0.8888888888888888,0.9,1.0,"{3: 34.0, 2: 18.0, 1: 8.0}",7.215039179412459,0.2609037191269752,0.9314575528032827,0.03368252530474508
0.8888888888888888,1.1,0.6,"{3: 26.0, 2: 22.5, 1: 11.5}",7.98854229256253,0.23243358895205057,1.0313163753189432,0.030007047303683754
0.8888888888888888,1.1,0.6444444444444444,"{3: 22.0, 2: 24.5, 1: 13.5}",8.703236008882495,0.8898749452229451,1.123582937350487,0.11488236143519015
0.8888888888888888,1.1,0.6888888888888889,"{3: 23.5, 2: 23.5, 1: 13.0}",8.620136732118242,0.6734393048847127,1.1128548668508258,0.08694064041666627
0.8888888888888888,1.1,0.7333333333333333,"{3: 21.5, 2: 25.5, 1: 13.0}",8.274538675949643,0.12608960743223463,1.0682383496500711,0.016278098323829093
0.8888888888888888,1.1,0.7777777777777778,"{3: 31.5, 2: 16.0, 1: 12.5}",7.620714217065407,0.07354771418353323,0.9838299749633471,0.009494969072814885
0.8888888888888888,1.1,0.8222222222222222,"{2: 18.5, 3: 30.0, 1: 11.5}",8.297426838177653,0.08699986322007103,1.0711931986878835,0.011231634045788641
0.8888888888888888,1.1,0.8666666666666667,"{3: 32.0, 2: 16.5, 1: 11.5}",7.513059951717364,0.1966020959270658,0.9699318690686416,0.025381221445166635
0.8888888888888888,1.1,0.9111111111111111,"{3: 30.5, 2: 19.0, 1: 10.5}",7.782703431506092,0.3191996371150898,1.004742692623147,0.04120849595540649
0.8888888888888888,1.1,0.9555555555555555,"{3: 30.0, 2: 20.0, 1: 10.0}",7.676607897584093,0.1403252890591471,0.9910458180902508,0.018115916919260677
0.8888888888888888,1.1,1.0,"{3: 37.0, 2: 17.0, 1: 6.0}",7.043337862610612,0.10738082698820195,0.9092910081201013,0.013862805154242874
0.8888888888888888,1.3,0.6,"{3: 25.0, 2: 23.5, 1: 11.5}",8.423735820321781,0.14853860884162984,1.0874996181652377,0.01917625194374839
0.8888888888888888,1.3,0.6444444444444444,"{3: 26.5, 2: 16.0, 1: 17.5}",7.908861588878558,0.2680537490984971,1.021029640706206,0.03460559020489801
0.8888888888888888,1.3,0.6888888888888889,"{3: 32.0, 2: 16.5, 1: 11.5}",7.777313280535162,0.18045720566957169,1.0040468271250151,0.023296925075379227
0.8888888888888888,1.3,0.7333333333333333,"{2: 19.5, 3: 24.5, 1: 16.0}",8.067259754624317,0.5801226367252315,1.041478755972977,0.07489351035982517
0.8888888888888888,1.3,0.7777777777777778,"{3: 35.0, 2: 15.0, 1: 10.0}",7.224326232356205,0.13154821524612537,0.9326565061828318,0.016982801562385075
0.8888888888888888,1.3,0.8222222222222222,"{3: 27.0, 2: 20.5, 1: 12.5}",8.142416699978153,0.25015607467073764,1.0511814758965512,0.0322950103717462
0.8888888888888888,1.3,0.8666666666666667,"{3: 32.5, 2: 18.0, 1: 9.5}",7.689973140697914,0.6510732897900238,0.9927712635568454,0.08405320028390795
0.8888888888888888,1.3,0.9111111111111111,"{3: 34.0, 2: 15.5, 1: 10.5}",7.340105990916683,0.4691122086785162,0.9476036087405867,0.060562125723815696
0.8888888888888888,1.3,0.9555555555555555,"{3: 32.5, 2: 18.0, 1: 9.5}",7.6054486045031915,0.014390268100640924,0.98185919285591,0.0018577756233747467
0.8888888888888888,1.3,1.0,"{3: 32.0, 2: 19.5, 1: 8.5}",7.351988693886968,0.3808776713247197,0.9491376590976481,0.04917109593276342
0.9444444444444444,0.9,0.6,"{3: 21.0, 2: 23.5, 1: 15.5}",9.359870157959548,0.31849919505304225,1.2083540414813703,0.041118069274029945
0.9444444444444444,0.9,0.6444444444444444,"{3: 19.5, 2: 25.0, 1: 15.5}",8.876860581964547,0.2678859366049471,1.1459977733517923,0.03458392570513791
0.9444444444444444,0.9,0.6888888888888889,"{2: 24.0, 3: 18.0, 1: 18.0}",9.322667263266453,0.684927075256887,1.2035511684288016,0.08842370519454934
0.9444444444444444,0.9,0.7333333333333333,"{3: 20.5, 1: 15.5, 2: 24.0}",8.882050837149393,0.0025019246826731845,1.146667832414908,0.00032299708764860213
0.9444444444444444,0.9,0.7777777777777778,"{3: 24.0, 2: 21.5, 1: 14.5}",8.881830269261215,0.4190358791741611,1.1466393572229872,0.054097299383497055
0.9444444444444444,0.9,0.8222222222222222,"{2: 25.0, 3: 22.5, 1: 12.5}",8.972787583385209,0.325405192035662,1.1583818959835868,0.04200962965078492
0.9444444444444444,0.9,0.8666666666666667,"{3: 26.5, 2: 21.5, 1: 12.0}",8.647398261363707,0.7649458792965902,1.1163743151428203,0.0987540883755228
0.9444444444444444,0.9,0.9111111111111111,"{3: 29.5, 2: 19.5, 1: 11.0}",8.039588966813144,0.0030405092281888813,1.03790647262734,0.00039252805349221376
0.9444444444444444,0.9,0.9555555555555555,"{3: 33.0, 2: 17.0, 1: 10.0}",7.590934310525125,0.14979491151131752,0.9799854055606094,0.019338439920998207
0.9444444444444444,0.9,1.0,"{3: 33.5, 2: 21.0, 1: 5.5}",7.0968366533629546,0.00695732513113434,0.9161976723076366,0.0008981868122344694
0.9444444444444444,1.1,0.6,"{3: 21.0, 2: 25.5, 1: 13.5}",9.074430272389407,0.3928085600849851,1.171503910709487,0.05071136704856205
0.9444444444444444,1.1,0.6444444444444444,"{3: 21.5, 2: 26.5, 1: 12.0}",8.73671637552395,0.06610829739906876,1.1279052340980626,0.008534544495757412
0.9444444444444444,1.1,0.6888888888888889,"{2: 23.0, 3: 20.5, 1: 16.5}",8.865073060250795,0.2018846556659497,1.1444760108421117,0.02606319697496806
0.9444444444444444,1.1,0.7333333333333333,"{3: 22.5, 2: 24.5, 1: 13.0}",9.161451197210475,0.08599589794923634,1.182738263796272,0.011102022686651503
0.9444444444444444,1.1,0.7777777777777778,"{3: 23.0, 2: 25.5, 1: 11.5}",8.3274899275963,0.17438894971337415,1.075074326843016,0.022513516600083383
0.9444444444444444,1.1,0.8222222222222222,"{3: 24.5, 2: 24.0, 1: 11.5}",8.029006416977861,0.06912436871720695,1.0365402713182579,0.008923917628628208
0.9444444444444444,1.1,0.8666666666666667,"{3: 27.5, 2: 20.5, 1: 12.0}",7.933493508454365,0.6456802409356208,1.0242096078496135,0.08335696067062837
0.9444444444444444,1.1,0.9111111111111111,"{3: 35.5, 2: 15.0, 1: 9.5}",7.282204078252957,0.23494298695735516,0.9401285039585812,0.030331009193135472
0.9444444444444444,1.1,0.9555555555555555,"{3: 35.0, 2: 13.5, 1: 11.5}",7.22247915068207,0.11530359041592142,0.9324180489640649,0.01488562951462613
0.9444444444444444,1.1,1.0,"{3: 34.5, 2: 15.0, 1: 10.5}",7.488034387151114,0.36766064539975707,0.9667010825754908,0.04746478522297093
0.9444444444444444,1.3,0.6,"{3: 21.0, 2: 22.5, 1: 16.5}",9.110572070362224,0.6379035939546212,1.1761697967645106,0.08235299986240352
0.9444444444444444,1.3,0.6444444444444444,"{3: 24.5, 2: 23.0, 1: 12.5}",8.142490591337612,0.3411374323586438,1.0511910152300383,0.04404065314309946
0.9444444444444444,1.3,0.6888888888888889,"{3: 22.5, 2: 20.0, 1: 17.5}",8.604091007363206,0.02124312465097855,1.1107833726923566,0.0027424755998216588
0.9444444444444444,1.3,0.7333333333333333,"{2: 20.0, 3: 25.0, 1: 15.0}",8.82421549808,0.3901904935060987,1.139201322246974,0.050373376106585765
0.9444444444444444,1.3,0.7777777777777778,"{3: 26.5, 2: 17.5, 1: 16.0}",8.428092168689677,0.6157977269495016,1.088062020321209,0.07949914470359332
0.9444444444444444,1.3,0.8222222222222222,"{3: 26.0, 2: 19.0, 1: 15.0}",8.86375031795177,0.2711339785848388,1.1443052455455964,0.03500324612166794
0.9444444444444444,1.3,0.8666666666666667,"{3: 29.5, 2: 18.5, 1: 12.0}",7.73482931971469,0.26987415872708054,0.9985621713670613,0.03484060407739065
0.9444444444444444,1.3,0.9111111111111111,"{2: 16.5, 3: 31.5, 1: 12.0}",7.935523845934574,0.6926921406475373,1.0244717232912146,0.08942617082588927
0.9444444444444444,1.3,0.9555555555555555,"{3: 29.5, 2: 20.0, 1: 10.5}",7.582336239173977,0.046956723552720625,0.978875399322193,0.006062086943738443
0.9444444444444444,1.3,1.0,"{3: 34.0, 2: 17.0, 1: 9.0}",7.487200603171244,0.31094732509422895,0.9665934415265451,0.04014312705458972
1.0,0.9,0.6,"{3: 22.0, 2: 23.0, 1: 15.0}",9.509898835177449,0.27236970426562923,1.2277226604253189,0.035162777621074115
1.0,0.9,0.6444444444444444,"{3: 16.5, 2: 26.5, 1: 17.0}",9.868632862795438,0.41325520419995243,1.2740350242480651,0.05335101745333204
1.0,0.9,0.6888888888888889,"{3: 18.0, 2: 22.5, 1: 19.5}",10.36979753194277,0.1693754273869459,1.3387351048252376,0.02186627365088023
1.0,0.9,0.7333333333333333,"{3: 22.0, 2: 22.5, 1: 15.5}",9.618635224743294,0.3193670337032648,1.2417604679558267,0.04123010676201366
1.0,0.9,0.7777777777777778,"{3: 22.0, 2: 26.0, 1: 12.0}",8.811305693358253,0.06392513306097847,1.1375346736239704,0.008252699191642066
1.0,0.9,0.8222222222222222,"{3: 22.0, 2: 26.0, 1: 12.0}",8.315626558469802,0.23616012944258813,1.0735427724744546,0.03048814161231106
1.0,0.9,0.8666666666666667,"{3: 21.5, 2: 22.0, 1: 16.5}",8.210274720406698,0.04859256808322332,1.0599419086640967,0.006273273564525894
1.0,0.9,0.9111111111111111,"{3: 28.5, 2: 19.5, 1: 12.0}",7.648052947388635,0.20898565220826226,0.9873593898716243,0.02697993168662982
1.0,0.9,0.9555555555555555,"{3: 33.5, 2: 16.5, 1: 10.0}",7.810549637937655,0.330669217027765,1.008337622415297,0.04268921235506601
1.0,0.9,1.0,"{3: 34.5, 2: 16.5, 1: 9.0}",7.462450075774286,0.3098475968004797,0.9633981621792695,0.040001152742354995
1.0,1.1,0.6,"{2: 18.5, 3: 30.0, 1: 11.5}",8.318892111236483,0.7048882003131682,1.0739643535238388,0.0910006753583673
1.0,1.1,0.6444444444444444,"{3: 25.0, 2: 23.0, 1: 12.0}",8.31559798885398,0.38242222011056004,1.073539084152912,0.04937049632359558
1.0,1.1,0.6888888888888889,"{2: 25.0, 3: 19.0, 1: 16.0}",8.96199884519601,0.29167910227738947,1.1569890758724752,0.03765561018523533
1.0,1.1,0.7333333333333333,"{3: 24.5, 2: 23.5, 1: 12.0}",8.220939212730544,0.08845974935516843,1.0613186887029635,0.011420104535408315
1.0,1.1,0.7777777777777778,"{3: 23.0, 2: 26.0, 1: 11.0}",8.797944095429195,1.1924818770261894,1.135809698748705,0.1539487483458864
1.0,1.1,0.8222222222222222,"{3: 30.5, 2: 16.5, 1: 13.0}",7.9328249882132,0.47799806571228665,1.0241233022575924,0.061709284934101494
1.0,1.1,0.8666666666666667,"{3: 26.5, 2: 20.5, 1: 13.0}",8.122832800954825,0.3255398234030773,1.0486532054041793,0.04202701048558066
1.0,1.1,0.9111111111111111,"{3: 21.5, 2: 19.5, 1: 19.0}",8.871669595999464,0.31181497625789234,1.1453276199453535,0.040255140338162576
1.0,1.1,0.9555555555555555,"{3: 30.0, 2: 19.5, 1: 10.5}",7.544409385633925,0.15210858607827538,0.9739790635843706,0.0196371340232106
1.0,1.1,1.0,"{3: 32.0, 2: 18.5, 1: 9.5}",7.470357818807873,0.040874510917463525,0.9644190474151084,0.00527687666892368
1.0,1.3,0.6,"{3: 30.0, 2: 16.5, 1: 13.5}",7.915888316415769,0.028204527396614498,1.0219367873305378,0.00364118882982456
1.0,1.3,0.6444444444444444,"{3: 24.5, 2: 23.5, 1: 12.0}",8.25997705584599,0.4814632017876339,1.0663584525782297,0.06215663207784028
1.0,1.3,0.6888888888888889,"{3: 27.0, 2: 21.0, 1: 12.0}",7.9095679785188615,0.28695906380556124,1.0211208352166339,0.03704625583874038
1.0,1.3,0.7333333333333333,"{2: 18.5, 3: 26.0, 1: 15.5}",7.961814608035311,0.3625639139792778,1.0278658460837231,0.04680680002591742
1.0,1.3,0.7777777777777778,"{3: 26.0, 2: 23.0, 1: 11.0}",8.276324133605193,0.4770720327090237,1.0684688512422482,0.061589734587445655
1.0,1.3,0.8222222222222222,"{3: 26.0, 2: 20.0, 1: 14.0}",8.103533538275908,0.028279844290669764,1.046161681305862,0.003650912199036793
1.0,1.3,0.8666666666666667,"{3: 27.0, 2: 19.5, 1: 13.5}",7.716557722908201,0.1000734070749858,0.9962033183623895,0.01291942129998852
1.0,1.3,0.9111111111111111,"{3: 26.0, 2: 19.5, 1: 14.5}",8.153361918931294,0.19627213825282164,1.0525944975874215,0.025338624092589912
1.0,1.3,0.9555555555555555,"{3: 33.0, 2: 17.5, 1: 9.5}",7.321073397804682,0.04649819065722616,0.9451465115353226,0.006002890601473798
1.0,1.3,1.0,"{3: 30.0, 2: 17.5, 1: 12.5}",7.967229711133044,0.3202441031376373,1.0285649328875737,0.04134333593910672
