Diffusion Energy,Rotation Energy,Coupling Energy,Experimental File,Wasserstein Distance
0.5,1.1,0.6,TestForSkeletonization_2_graph_metrics.csv,0.1261904761904762
0.5,1.1,0.6444444444444444,STM02_graph_metrics.csv,0.1333333333333333
0.5,1.1,0.6444444444444444,STM114_graph_metrics.csv,0.14523809523809522
0.5,1.1,0.6444444444444444,STM123_graph_metrics.csv,0.06666666666666665
0.5,1.1,0.6444444444444444,STM131_graph_metrics.csv,0.09999999999999996
0.5,1.1,0.6444444444444444,STM194_graph_metrics.csv,0.12017543859649121
0.5,1.1,0.6444444444444444,STM20_graph_metrics.csv,0.1306122448979592
0.5,1.1,0.6444444444444444,STM31_graph_metrics.csv,0.08780487804878047
0.5,1.1,0.6444444444444444,STM57_b_graph_metrics.csv,0.04999999999999999
0.5,1.1,0.6444444444444444,STM57_c_graph_metrics.csv,0.14909909909909913
0.5,1.1,0.6444444444444444,STM57_graph_metrics.csv,0.12575757575757573
0.5,1.1,0.6444444444444444,STM79_graph_metrics.csv,0.1220720720720721
0.5,1.1,0.6444444444444444,STM86_graph_metrics.csv,0.2222222222222222
0.5,1.1,0.6444444444444444,TestForSkeletonization_2_graph_metrics.csv,0.09761904761904763
0.5,1.1,0.6888888888888889,STM02_graph_metrics.csv,0.12777777777777774
0.5,1.1,0.6888888888888889,STM114_graph_metrics.csv,0.17857142857142852
0.5,1.1,0.6888888888888889,STM123_graph_metrics.csv,0.11666666666666661
0.5,1.1,0.6888888888888889,STM131_graph_metrics.csv,0.11842105263157894
0.5,1.1,0.6888888888888889,STM194_graph_metrics.csv,0.1535087719298245
0.5,1.1,0.6888888888888889,STM20_graph_metrics.csv,0.08061224489795922
0.5,1.1,0.6888888888888889,STM31_graph_metrics.csv,0.11585365853658534
0.5,1.1,0.6888888888888889,STM57_b_graph_metrics.csv,0.08333333333333329
0.5,1.1,0.6888888888888889,STM57_c_graph_metrics.csv,0.18243243243243243
0.5,1.1,0.6888888888888889,STM57_graph_metrics.csv,0.15909090909090906
0.5,1.1,0.6888888888888889,STM79_graph_metrics.csv,0.1554054054054054
0.5,1.1,0.6888888888888889,STM86_graph_metrics.csv,0.17222222222222225
0.5,1.1,0.6888888888888889,TestForSkeletonization_2_graph_metrics.csv,0.13095238095238093
0.5,1.1,0.7333333333333333,STM02_graph_metrics.csv,0.14999999999999997
0.5,1.1,0.7333333333333333,STM114_graph_metrics.csv,0.16190476190476188
0.5,1.1,0.7333333333333333,STM123_graph_metrics.csv,0.04999999999999999
0.5,1.1,0.7333333333333333,STM131_graph_metrics.csv,0.11666666666666663
0.5,1.1,0.7333333333333333,STM194_graph_metrics.csv,0.13684210526315788
0.5,1.1,0.7333333333333333,STM20_graph_metrics.csv,0.14727891156462586
0.5,1.1,0.7333333333333333,STM31_graph_metrics.csv,0.10447154471544713
0.5,1.1,0.7333333333333333,STM57_b_graph_metrics.csv,0.06666666666666665
0.5,1.1,0.7333333333333333,STM57_c_graph_metrics.csv,0.1657657657657658
0.5,1.1,0.7333333333333333,STM57_graph_metrics.csv,0.1424242424242424
0.5,1.1,0.7333333333333333,STM79_graph_metrics.csv,0.13873873873873876
0.5,1.1,0.7333333333333333,STM86_graph_metrics.csv,0.23888888888888887
0.5,1.1,0.7333333333333333,TestForSkeletonization_2_graph_metrics.csv,0.1142857142857143
0.5,1.1,0.7777777777777778,STM02_graph_metrics.csv,0.11666666666666664
0.5,1.1,0.7777777777777778,STM114_graph_metrics.csv,0.12857142857142856
0.5,1.1,0.7777777777777778,STM123_graph_metrics.csv,0.08333333333333331
0.5,1.1,0.7777777777777778,STM131_graph_metrics.csv,0.0833333333333333
0.5,1.1,0.7777777777777778,STM194_graph_metrics.csv,0.10350877192982455
0.5,1.1,0.7777777777777778,STM20_graph_metrics.csv,0.11394557823129252
0.5,1.1,0.7777777777777778,STM31_graph_metrics.csv,0.0711382113821138
0.5,1.1,0.7777777777777778,STM57_b_graph_metrics.csv,0.033333333333333326
0.5,1.1,0.7777777777777778,STM57_c_graph_metrics.csv,0.13243243243243247
0.5,1.1,0.7777777777777778,STM57_graph_metrics.csv,0.10909090909090909
0.5,1.1,0.7777777777777778,STM79_graph_metrics.csv,0.10540540540540544
0.5,1.1,0.7777777777777778,STM86_graph_metrics.csv,0.20555555555555555
0.5,1.1,0.7777777777777778,TestForSkeletonization_2_graph_metrics.csv,0.08095238095238097
0.5,1.1,0.8222222222222222,STM02_graph_metrics.csv,0.15277777777777776
0.5,1.1,0.8222222222222222,STM114_graph_metrics.csv,0.20357142857142854
0.5,1.1,0.8222222222222222,STM123_graph_metrics.csv,0.10833333333333331
0.5,1.1,0.8222222222222222,STM131_graph_metrics.csv,0.14342105263157895
0.5,1.1,0.8222222222222222,STM194_graph_metrics.csv,0.17850877192982453
0.5,1.1,0.8222222222222222,STM20_graph_metrics.csv,0.08894557823129252
0.5,1.1,0.8222222222222222,STM31_graph_metrics.csv,0.14085365853658538
0.5,1.1,0.8222222222222222,STM57_b_graph_metrics.csv,0.10833333333333331
0.5,1.1,0.8222222222222222,STM57_c_graph_metrics.csv,0.20743243243243245
0.5,1.1,0.8222222222222222,STM57_graph_metrics.csv,0.18409090909090908
0.5,1.1,0.8222222222222222,STM79_graph_metrics.csv,0.18040540540540542
0.5,1.1,0.8222222222222222,STM86_graph_metrics.csv,0.18055555555555555
0.5,1.1,0.8222222222222222,TestForSkeletonization_2_graph_metrics.csv,0.15595238095238095
0.5,1.1,0.8666666666666667,STM02_graph_metrics.csv,0.18333333333333332
0.5,1.1,0.8666666666666667,STM114_graph_metrics.csv,0.11190476190476187
0.5,1.1,0.8666666666666667,STM123_graph_metrics.csv,0.09444444444444447
0.5,1.1,0.8666666666666667,STM131_graph_metrics.csv,0.14999999999999997
0.5,1.1,0.8666666666666667,STM194_graph_metrics.csv,0.14122807017543862
0.5,1.1,0.8666666666666667,STM20_graph_metrics.csv,0.18061224489795918
0.5,1.1,0.8666666666666667,STM31_graph_metrics.csv,0.1378048780487805
0.5,1.1,0.8666666666666667,STM57_b_graph_metrics.csv,0.07424242424242425
0.5,1.1,0.8666666666666667,STM57_c_graph_metrics.csv,0.11576576576576578
0.5,1.1,0.8666666666666667,STM57_graph_metrics.csv,0.0924242424242424
0.5,1.1,0.8666666666666667,STM79_graph_metrics.csv,0.08873873873873875
0.5,1.1,0.8666666666666667,STM86_graph_metrics.csv,0.27222222222222225
0.5,1.1,0.8666666666666667,TestForSkeletonization_2_graph_metrics.csv,0.1261904761904762
0.5,1.1,0.9111111111111112,STM02_graph_metrics.csv,0.09444444444444441
0.5,1.1,0.9111111111111112,STM114_graph_metrics.csv,0.1452380952380952
0.5,1.1,0.9111111111111112,STM123_graph_metrics.csv,0.11666666666666661
0.5,1.1,0.9111111111111112,STM131_graph_metrics.csv,0.08508771929824561
0.5,1.1,0.9111111111111112,STM194_graph_metrics.csv,0.12017543859649119
0.5,1.1,0.9111111111111112,STM20_graph_metrics.csv,0.08061224489795922
0.5,1.1,0.9111111111111112,STM31_graph_metrics.csv,0.08252032520325202
0.5,1.1,0.9111111111111112,STM57_b_graph_metrics.csv,0.04999999999999996
0.5,1.1,0.9111111111111112,STM57_c_graph_metrics.csv,0.1490990990990991
0.5,1.1,0.9111111111111112,STM57_graph_metrics.csv,0.12575757575757573
0.5,1.1,0.9111111111111112,STM79_graph_metrics.csv,0.12207207207207207
0.5,1.1,0.9111111111111112,STM86_graph_metrics.csv,0.17222222222222225
0.5,1.1,0.9111111111111112,TestForSkeletonization_2_graph_metrics.csv,0.0976190476190476
0.5,1.1,0.9555555555555556,STM02_graph_metrics.csv,0.14999999999999997
0.5,1.1,0.9555555555555556,STM114_graph_metrics.csv,0.12857142857142856
0.5,1.1,0.9555555555555556,STM123_graph_metrics.csv,0.07777777777777778
0.5,1.1,0.9555555555555556,STM131_graph_metrics.csv,0.11666666666666663
0.5,1.1,0.9555555555555556,STM194_graph_metrics.csv,0.10789473684210527
0.5,1.1,0.9555555555555556,STM20_graph_metrics.csv,0.14727891156462586
0.5,1.1,0.9555555555555556,STM31_graph_metrics.csv,0.10447154471544713
0.5,1.1,0.9555555555555556,STM57_b_graph_metrics.csv,0.040909090909090895
0.5,1.1,0.9555555555555556,STM57_c_graph_metrics.csv,0.13243243243243247
0.5,1.1,0.9555555555555556,STM57_graph_metrics.csv,0.10909090909090909
0.5,1.1,0.9555555555555556,STM79_graph_metrics.csv,0.10540540540540544
0.5,1.1,0.9555555555555556,STM86_graph_metrics.csv,0.23888888888888887
