Diffusion Energy,Rotation Energy,Coupling Energy,Comparison File,Frequency Similarity Score
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM123_graph_metrics.csv,210.22000000000003
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM131_graph_metrics.csv,171.61999999999998
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM194_graph_metrics.csv,48.614999999999995
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM20_graph_metrics.csv,73.15333333333332
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM31_graph_metrics.csv,47.465
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_b_graph_metrics.csv,70.88666666666666
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,104.065
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,37.35333333333334
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,67.75333333333334
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,498.08666666666676
1.5,1.6,0.3,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,695.365
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM02_graph_metrics.csv,58.179999999999986
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM114_graph_metrics.csv,53.44666666666666
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM123_graph_metrics.csv,205.38
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM131_graph_metrics.csv,160.5133333333333
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM194_graph_metrics.csv,44.68499999999999
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM20_graph_metrics.csv,61.24666666666665
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM31_graph_metrics.csv,43.135
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_b_graph_metrics.csv,60.04666666666665
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,101.83499999999998
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,35.98
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,65.44666666666667
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,470.44666666666666
1.5,1.6,0.6,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,683.935
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM02_graph_metrics.csv,53.46000000000001
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM114_graph_metrics.csv,38.52666666666668
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM123_graph_metrics.csv,218.85999999999999
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM131_graph_metrics.csv,147.26000000000002
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM194_graph_metrics.csv,36.19500000000001
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM20_graph_metrics.csv,63.19333333333335
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM31_graph_metrics.csv,42.245000000000005
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_b_graph_metrics.csv,57.92666666666668
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,85.345
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,32.193333333333335
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.193333333333335
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,463.52666666666664
1.5,1.6,0.8999999999999999,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,659.9949999999999
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM02_graph_metrics.csv,54.220000000000006
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM114_graph_metrics.csv,45.28666666666666
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM123_graph_metrics.csv,210.42000000000004
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM131_graph_metrics.csv,151.7533333333333
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM194_graph_metrics.csv,39.464999999999996
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM20_graph_metrics.csv,59.68666666666667
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM31_graph_metrics.csv,41.51500000000001
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_b_graph_metrics.csv,56.68666666666666
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_c_graph_metrics.csv,93.01499999999999
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM57_graph_metrics.csv,33.22000000000001
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM79_graph_metrics.csv,63.28666666666668
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\STM86_graph_metrics.csv,462.28666666666663
1.5,1.6,1.2,C:\Users\User\Desktop\research-updates\NetworkQualityAnalysis\TestForSkeletonization_2_graph_metrics.csv,670.165
