Diffusion Energy,Rotation Energy,Coupling Energy,Dehalogenation Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.36,0,1.44,0.0,"{3: 20.333333333333332, 2: 18.0, 1: 9.666666666666666}",7.92569585258408,0.622365092118028,1.1439756585011298,0.08983066336714249
0.36,0,1.44,0.36,"{3: 23.0, 2: 16.666666666666668, 1: 8.333333333333334}",6.930711340937883,0.30160187039313263,1.0003620145915197,0.043532480264892405
0.36,0,1.44,0.72,"{3: 23.666666666666668, 2: 14.0, 1: 10.333333333333334}",7.121220117140331,0.3480277988773219,1.0278595878973873,0.05023348584182372
0.36,0,1.44,1.08,"{3: 23.333333333333332, 2: 16.666666666666668, 1: 8.0}",6.676325834185153,0.12681907590794378,0.9636446293911126,0.018304756903457724
0.36,0,1.44,1.44,"{3: 20.666666666666668, 2: 19.0, 1: 8.333333333333334}",7.711095772990322,0.29599508590837137,1.113000805070737,0.042723210632001164
0.36,0,1.44,1.8,"{3: 24.666666666666668, 2: 14.666666666666666, 1: 8.666666666666666}",6.904343206796065,0.19883566961129834,0.996556102255318,0.028699456843645624
0.36,0,1.8,0.0,"{3: 18.333333333333332, 2: 19.333333333333332, 1: 10.333333333333334}",7.444511235557269,0.22528050571268685,1.0745226414585458,0.03251644015409871
0.36,0,1.8,0.36,"{3: 20.333333333333332, 2: 17.333333333333332, 1: 10.333333333333334}",7.071777275863101,0.1621105116692845,1.0207231284671598,0.023398636887682338
0.36,0,1.8,0.72,"{3: 20.333333333333332, 2: 19.333333333333332, 1: 8.333333333333334}",7.101728306428712,0.30104596456401583,1.0250461873570507,0.04345224216987128
0.36,0,1.8,1.08,"{3: 21.0, 2: 16.666666666666668, 1: 10.333333333333334}",6.945603532358323,0.030393210056178326,1.0025115172728734,0.004386882001867841
0.36,0,1.8,1.44,"{3: 21.0, 2: 19.666666666666668, 1: 7.333333333333333}",7.66550407261746,0.4201601851718515,1.106420209949966,0.060644899002932864
0.36,0,1.8,1.8,"{3: 19.666666666666668, 2: 18.333333333333332, 1: 10.0}",7.180281907775992,0.3204609857428623,1.036384423077967,0.04625455909585359
0.72,0,0.0,0.0,"{3: 22.0, 2: 16.333333333333332, 1: 9.666666666666666}",7.4020209825302254,0.47782270859486975,1.068389701702771,0.06896776735804103
0.72,0,0.0,0.36,"{3: 18.0, 2: 20.333333333333332, 1: 9.666666666666666}",7.643319185910408,0.2734096574965384,1.1032180973719015,0.0394632848386675
0.72,0,0.0,0.72,"{3: 20.333333333333332, 2: 18.666666666666668, 1: 9.0}",7.337188611025184,0.26271613525594373,1.0590319549176117,0.037919807852619294
0.72,0,0.0,1.08,"{2: 16.666666666666668, 3: 22.0, 1: 9.333333333333334}",7.10783160125946,0.2665204849127235,1.0259271220854196,0.03846891842722761
0.72,0,0.0,1.44,"{3: 23.0, 2: 14.0, 1: 11.0}",6.8736904098669775,0.060681402720015126,0.9921317521157121,0.008758606048801222
0.72,0,0.0,1.8,"{3: 18.666666666666668, 2: 20.333333333333332, 1: 9.0}",7.508534595268894,0.3900583291877134,1.0837636174495284,0.05630007033904552
0.72,0,0.36,0.0,"{3: 23.0, 2: 18.0, 1: 7.0}",6.8507263442262945,0.22337881179932095,0.9888171747458779,0.03224195428089914
0.72,0,0.36,0.36,"{3: 20.666666666666668, 2: 17.666666666666668, 1: 9.666666666666666}",7.01193260669352,0.21594475614548692,1.0120852945035046,0.03116894077267126
0.72,0,0.36,0.72,"{3: 21.0, 2: 18.0, 1: 9.0}",7.204693270329543,0.3255678385608869,1.039907899763362,0.046991669808153134
0.72,0,0.36,1.08,"{3: 19.333333333333332, 2: 20.0, 1: 8.666666666666666}",7.495708613720307,0.35001728588944175,1.0819123464746039,0.05052064355732291
0.72,0,0.36,1.44,"{3: 24.666666666666668, 2: 15.333333333333334, 1: 8.0}",6.686162963241191,0.2112962973600821,0.9650644966682519,0.030497993539903696
0.72,0,0.36,1.8,"{3: 22.0, 2: 18.0, 1: 8.0}",7.069356072015065,0.3270464136684116,1.0203736577938034,0.04720508374223983
0.72,0,0.72,0.0,"{3: 22.0, 2: 15.666666666666666, 1: 10.333333333333334}",7.26539758168014,0.529668675723142,1.048669812388171,0.07645108812751715
0.72,0,0.72,0.36,"{3: 21.0, 2: 18.0, 1: 9.0}",7.473961547516015,0.8439412000933317,1.078773427842821,0.12181241976352526
0.72,0,0.72,0.72,"{3: 21.0, 2: 18.666666666666668, 1: 8.333333333333334}",6.970490894866688,0.17074786302831724,1.0061036986337797,0.02464533117073811
0.72,0,0.72,1.08,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",7.037064080466646,0.32915957460518785,1.0157127102905161,0.04751009225116193
0.72,0,0.72,1.44,"{3: 18.333333333333332, 2: 20.666666666666668, 1: 9.0}",7.579482099275718,0.22231878867069127,1.0940040075836963,0.03208895312123376
0.72,0,0.72,1.8,"{2: 16.666666666666668, 3: 19.666666666666668, 1: 11.666666666666666}",7.2299495638587645,0.39560595619500455,1.043553331730319,0.05710080132555127
0.72,0,1.08,0.0,"{3: 21.0, 2: 18.333333333333332, 1: 8.666666666666666}",6.910376726939332,0.245664200042788,0.9974269658750371,0.035458573006239405
0.72,0,1.08,0.36,"{3: 20.666666666666668, 2: 19.333333333333332, 1: 8.0}",7.340541823304943,0.4101703570376806,1.059515949420704,0.059202991512327455
0.72,0,1.08,0.72,"{3: 24.666666666666668, 2: 14.666666666666666, 1: 8.666666666666666}",6.613372242110951,0.18041475944203839,0.9545580610584891,0.02604062748241059
0.72,0,1.08,1.08,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.536325399182052,0.699667371932693,1.087774874479593,0.10098828638213464
0.72,0,1.08,1.44,"{3: 19.0, 2: 17.666666666666668, 1: 11.333333333333334}",7.2329327532606555,0.260634446278702,1.0439839180313752,0.03761934192977448
0.72,0,1.08,1.8,"{3: 22.666666666666668, 2: 15.333333333333334, 1: 10.0}",7.1371467449334345,0.3718179793993471,1.0301583986082947,0.05366730262393892
0.72,0,1.44,0.0,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",6.860069600397314,0.15377407646780386,0.9901657576122395,0.022195376110768116
0.72,0,1.44,0.36,"{3: 23.0, 2: 16.666666666666668, 1: 8.333333333333334}",6.841964402227705,0.1340258686362299,0.9875524973530007,0.019344967833875168
0.72,0,1.44,0.72,"{3: 18.333333333333332, 2: 20.666666666666668, 1: 9.0}",7.650656435478556,0.5036120409124812,1.1042771381252219,0.0726901368469894
0.72,0,1.44,1.08,"{3: 23.666666666666668, 2: 15.333333333333334, 1: 9.0}",7.405908645335053,0.09332345139961117,1.0689508374944925,0.013470079946817615
0.72,0,1.44,1.44,"{3: 21.666666666666668, 2: 18.333333333333332, 1: 8.0}",7.134545380689502,0.2856999814501249,1.0297829240216714,0.041237240299425174
0.72,0,1.44,1.8,"{3: 21.0, 2: 18.666666666666668, 1: 8.333333333333334}",7.336378073346649,1.104839441206022,1.0589149638808892,0.15946983719790317
0.72,0,1.8,0.0,"{3: 19.666666666666668, 2: 19.666666666666668, 1: 8.666666666666666}",7.287653202905344,0.462175469441924,1.0518821346145095,0.06670928292378413
0.72,0,1.8,0.36,"{3: 21.666666666666668, 2: 15.333333333333334, 1: 11.0}",7.015256420850419,0.1824385682865422,1.0125650457530602,0.02633273912770129
0.72,0,1.8,0.72,"{3: 21.666666666666668, 2: 17.333333333333332, 1: 9.0}",6.904009506434424,0.13929785522584598,0.9965079367569126,0.020105913553044905
0.72,0,1.8,1.08,"{3: 23.666666666666668, 2: 16.0, 1: 8.333333333333334}",6.836610038344541,0.25384631595744883,0.9867796614956799,0.036639559712706986
0.72,0,1.8,1.44,"{3: 19.0, 2: 20.666666666666668, 1: 8.333333333333334}",7.198209759721574,0.4130197123950282,1.0389720856146605,0.05961426053297277
0.72,0,1.8,1.8,"{3: 20.666666666666668, 2: 16.0, 1: 11.333333333333334}",7.419536711158834,0.07185048201889627,1.0709178793624659,0.010370723783753547
1.08,0,0.0,0.0,"{3: 23.333333333333332, 1: 8.666666666666666, 2: 16.0}",6.978657963878855,0.36206028892969827,1.0072825135069456,0.05225890131910872
1.08,0,0.0,0.36,"{3: 22.333333333333332, 2: 16.0, 1: 9.666666666666666}",7.1812289377462095,0.06568386104942896,1.0365211150800262,0.009480648714575457
1.08,0,0.0,0.72,"{3: 22.666666666666668, 2: 16.0, 1: 9.333333333333334}",6.814718789672419,0.1871173703275133,0.983619931917243,0.02700806603216117
1.08,0,0.0,1.08,"{3: 21.0, 2: 20.666666666666668, 1: 6.333333333333333}",7.087649243912197,0.32168386668540655,1.023014049723589,0.04643106675619484
1.08,0,0.0,1.44,"{3: 23.0, 2: 15.0, 1: 10.0}",6.931593915716772,0.21955078423335084,1.0004894032880627,0.03168942609447969
1.08,0,0.0,1.8,"{3: 18.333333333333332, 2: 21.0, 1: 8.666666666666666}",7.490713692368094,0.34363599023381663,1.0811913916777838,0.04959958286618445
1.08,0,0.36,0.0,"{3: 18.666666666666668, 2: 19.666666666666668, 1: 9.666666666666666}",7.296111221917662,0.08492600482802687,1.0531029445029028,0.012258012937165259
1.08,0,0.36,0.36,"{3: 21.333333333333332, 2: 17.0, 1: 9.666666666666666}",7.229257288001875,0.40717373780813937,1.0434534103172368,0.05877046678261885
1.08,0,0.36,0.72,"{3: 21.666666666666668, 2: 16.0, 1: 10.333333333333334}",7.282391583265233,0.6698420240974513,1.0511226852356117,0.09668336823179678
1.08,0,0.36,1.08,"{3: 22.0, 2: 18.0, 1: 8.0}",6.996540191031613,0.2650875706142014,1.0098635906720344,0.038262095063233276
1.08,0,0.36,1.44,"{3: 20.333333333333332, 2: 18.666666666666668, 1: 9.0}",7.116046263437145,0.35136825510610425,1.0271128064403168,0.05071563916754959
1.08,0,0.36,1.8,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.289097657526425,0.3780566978914205,1.052090623680588,0.05456778407413818
1.08,0,0.72,0.0,"{3: 22.666666666666668, 1: 10.0, 2: 15.333333333333334}",7.327022950750617,0.6878624993867556,1.057564668243609,0.09928439979659809
1.08,0,0.72,0.36,"{3: 20.333333333333332, 2: 18.0, 1: 9.666666666666666}",7.287842954775184,0.5186522525992612,1.0519095229377926,0.07486100441349726
1.08,0,0.72,0.72,"{2: 18.0, 3: 23.0, 1: 7.0}",6.696219557965098,0.14895895546959897,0.9665160410859966,0.021500373259644615
1.08,0,0.72,1.08,"{3: 23.333333333333332, 2: 15.333333333333334, 1: 9.333333333333334}",7.08521849529854,0.18137383072560556,1.0226632013819819,0.026179057498345527
1.08,0,0.72,1.44,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.293021393807926,0.328178637297458,1.0526569662301766,0.04736850614649289
1.08,0,0.72,1.8,"{3: 22.666666666666668, 2: 16.0, 1: 9.333333333333334}",6.833313415493301,0.3410312341653286,0.9863038349730345,0.0492236187118557
1.08,0,1.08,0.0,"{3: 22.0, 2: 16.666666666666668, 1: 9.333333333333334}",6.903595073321205,0.22620319999783142,0.9964481184895431,0.032649619602575675
1.08,0,1.08,0.36,"{3: 21.0, 2: 18.666666666666668, 1: 8.333333333333334}",7.028166271022099,0.5640311885721827,1.0144284221210143,0.0814108896383736
1.08,0,1.08,0.72,"{3: 23.333333333333332, 2: 14.666666666666666, 1: 10.0}",7.19116618740118,0.10251094969616535,1.0379554335208516,0.01479618110049134
1.08,0,1.08,1.08,"{3: 20.0, 2: 18.0, 1: 10.0}",7.709689677276633,0.48939199476348133,1.1127978526360358,0.07063764997898604
1.08,0,1.08,1.44,"{3: 23.0, 2: 14.666666666666666, 1: 10.333333333333334}",6.973500179796876,0.3403091075320247,1.0065380514999074,0.04911938871032393
1.08,0,1.08,1.8,"{3: 24.333333333333332, 2: 14.666666666666666, 1: 9.0}",6.911434834417977,0.08594659173454848,0.9975796905344438,0.012405321968468117
1.08,0,1.44,0.0,"{3: 23.0, 2: 16.0, 1: 9.0}",6.719920147196291,0.1309671026328783,0.9699369264791421,0.018903472990019394
1.08,0,1.44,0.36,"{3: 22.0, 2: 15.333333333333334, 1: 10.666666666666666}",7.142082992145986,0.28192472721910583,1.0308708845225334,0.04069232928779066
1.08,0,1.44,0.72,"{3: 21.666666666666668, 2: 17.333333333333332, 1: 9.0}",6.97679489213472,0.3280373394079443,1.0070136022636966,0.04734811155285632
1.08,0,1.44,1.08,"{3: 22.0, 2: 17.333333333333332, 1: 8.666666666666666}",7.463271956022063,0.43892619105647035,1.077230518211181,0.06335353864020754
1.08,0,1.44,1.44,"{2: 14.666666666666666, 3: 23.666666666666668, 1: 9.666666666666666}",6.974661037196273,0.3712316082406852,1.0067056068329157,0.053582667237364295
1.08,0,1.44,1.8,"{3: 23.666666666666668, 2: 16.666666666666668, 1: 7.666666666666667}",6.998645966836584,0.10759255857067535,1.0101675332289977,0.015529648163394945
1.08,0,1.8,0.0,"{3: 20.666666666666668, 2: 20.0, 1: 7.333333333333333}",7.34452046910405,0.3225306549090877,1.0600902174764848,0.04655329010841709
1.08,0,1.8,0.36,"{3: 21.666666666666668, 2: 17.666666666666668, 1: 8.666666666666666}",6.863489211845205,0.1135174403114665,0.9906593360097302,0.01638483118038564
1.08,0,1.8,0.72,"{3: 21.666666666666668, 2: 17.333333333333332, 1: 9.0}",7.262702558471983,0.49938960050288733,1.0482808192944961,0.07208068007021046
1.08,0,1.8,1.08,"{3: 23.0, 2: 16.0, 1: 9.0}",7.010742803218027,0.3659483809186924,1.01191356116429,0.05282009905822868
1.08,0,1.8,1.44,"{3: 23.666666666666668, 2: 16.333333333333332, 1: 8.0}",7.077105074029613,0.4659411253102758,1.0214921298935662,0.06725280853110119
1.08,0,1.8,1.8,"{3: 20.0, 2: 18.666666666666668, 1: 9.333333333333334}",7.462764662050975,0.26020173219213916,1.0771572966334892,0.03755688503118467
1.44,0,0.0,0.0,"{3: 21.0, 2: 17.333333333333332, 1: 9.666666666666666}",6.98464464237789,0.19442366701213487,1.008146616117688,0.0280626391215726
1.44,0,0.0,0.36,"{3: 19.666666666666668, 2: 17.333333333333332, 1: 11.0}",7.3902155572437485,0.3393858681095427,1.0666857353360097,0.048986130578049826
1.44,0,0.0,0.72,"{3: 21.666666666666668, 2: 19.0, 1: 7.333333333333333}",6.960649440421442,0.1507945529198783,1.0046832070404843,0.02176531893015524
1.44,0,0.0,1.08,"{3: 19.333333333333332, 2: 18.666666666666668, 1: 10.0}",7.793197225634766,0.43685869669390565,1.1248511290170196,0.06305512153351386
1.44,0,0.0,1.44,"{2: 16.666666666666668, 3: 23.0, 1: 8.333333333333334}",6.952108276071464,0.22196149816476085,1.0034503961563213,0.03203738267878931
1.44,0,0.0,1.8,"{3: 20.333333333333332, 2: 18.666666666666668, 1: 9.0}",7.036648230678387,0.13084735206558026,1.015652687543718,0.01888618848445314
1.44,0,0.36,0.0,"{3: 23.333333333333332, 2: 17.333333333333332, 1: 7.333333333333333}",7.028823184024663,0.3798101615656297,1.0145232393457306,0.05482087475521786
1.44,0,0.36,0.36,"{3: 20.333333333333332, 2: 19.333333333333332, 1: 8.333333333333334}",7.691289825177187,0.7615952076471226,1.1101420627453698,0.1099267995371488
1.44,0,0.36,0.72,"{3: 25.666666666666668, 2: 12.666666666666666, 1: 9.666666666666666}",6.890553108437177,0.321886926016105,0.9945656730054043,0.046460375846004855
1.44,0,0.36,1.08,"{3: 19.666666666666668, 2: 18.666666666666668, 1: 9.666666666666666}",7.641764775471771,0.34188591294461723,1.102993737550607,0.049346980967678984
1.44,0,0.36,1.44,"{2: 17.333333333333332, 3: 23.333333333333332, 1: 7.333333333333333}",6.97603749620917,0.2054785958087908,1.0069042815783218,0.02965828065072788
1.44,0,0.36,1.8,"{3: 20.333333333333332, 2: 18.0, 1: 9.666666666666666}",7.07530618853119,0.4417080437796514,1.0212324831368769,0.06375506449485115
1.44,0,0.72,0.0,"{3: 20.666666666666668, 2: 19.666666666666668, 1: 7.666666666666667}",7.595035849697605,0.14142913797171786,1.0962489980819428,0.020413537719806963
1.44,0,0.72,0.36,"{3: 22.333333333333332, 2: 17.333333333333332, 1: 8.333333333333334}",6.919736223271914,0.14604951711544917,0.9987778928068108,0.02108043200540485
1.44,0,0.72,0.72,"{3: 25.0, 2: 14.0, 1: 9.0}",6.8516997093867404,0.35061682390392634,0.9889576679052289,0.050607179415835896
1.44,0,0.72,1.08,"{3: 17.666666666666668, 2: 20.0, 1: 10.333333333333334}",7.6316933289043165,0.39182176390352724,1.1015400494538945,0.056554600216013905
1.44,0,0.72,1.44,"{3: 20.333333333333332, 2: 20.0, 1: 7.666666666666667}",7.443188534815153,0.618940993726193,1.0743317260511662,0.08933643733507803
1.44,0,0.72,1.8,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.208346746341793,0.4415591161126631,1.0404352336031495,0.06373356863769478
1.44,0,1.08,0.0,"{3: 21.666666666666668, 2: 17.333333333333332, 1: 9.0}",7.063699066232096,0.4767333790230983,1.0195571393409022,0.06881053617766646
1.44,0,1.08,0.36,"{3: 23.333333333333332, 2: 16.666666666666668, 1: 8.0}",6.909125468450452,0.24226044316070217,0.997246362268692,0.034967283018207354
1.44,0,1.08,0.72,"{3: 20.666666666666668, 2: 15.333333333333334, 1: 12.0}",7.61437647831914,0.3972970179781059,1.0990405773671776,0.05734488506947375
1.44,0,1.08,1.08,"{3: 21.0, 2: 17.333333333333332, 1: 9.666666666666666}",7.296236469512787,0.4239330850278248,1.0531210224360932,0.061189470189800796
